user_id,gender,age,age_group,mod_price,price_group,fre_city,fre_community_type,fre_city_level
5227,M,30,26-35,1499,1001-2000,平凉,镇区,五线城市
5229,M,56,46-60,1398,1001-2000,武威,城区,五线城市
5230,F,20,19-25,1899,1001-2000,定安,乡村,五线城市
5232,F,37,36-45,1099,1001-2000,天津,乡村,新一线城市
5233,M,73,60+,1199,1001-2000,临沂,unknown,三线城市
5235,F,23,19-25,4899,4001-7000,烟台,城区,二线城市
5236,F,33,26-35,1899,1001-2000,成都,城区,新一线城市
5237,M,42,36-45,3098,2001-4000,石家庄,乡村,二线城市
5238,M,36,36-45,1699,1001-2000,南京,城区,新一线城市
5242,F,23,19-25,528,<=1000,唐山,乡村,三线城市
5244,M,50,46-60,1599,1001-2000,济宁,乡村,三线城市
5245,M,33,26-35,1580,1001-2000,济宁,乡村,三线城市
5246,M,53,46-60,599,<=1000,石家庄,unknown,二线城市
5247,M,74,60+,738,<=1000,临沂,乡村,三线城市
5249,M,57,46-60,1068,1001-2000,黔南布依族苗族自治州,乡村,四线城市
5250,M,57,46-60,1399,1001-2000,绥化,乡村,四线城市
5251,M,46,46-60,4399,4001-7000,福州,镇区,二线城市
5252,M,63,60+,1199,1001-2000,松原,unknown,五线城市
5253,F,35,26-35,899,<=1000,朔州,乡村,五线城市
5256,F,35,26-35,1199,1001-2000,周口,unknown,四线城市
5257,F,68,60+,2499,2001-4000,武汉,城区,新一线城市
5258,M,78,60+,1529,1001-2000,孝感,unknown,四线城市
5259,F,40,36-45,1899,1001-2000,赤峰,乡村,四线城市
5261,M,72,60+,1198,1001-2000,南充,镇区,四线城市
5262,M,68,60+,1099,1001-2000,六盘水,乡村,四线城市
5263,M,29,26-35,1399,1001-2000,晋中,unknown,四线城市
5266,F,65,60+,1299,1001-2000,聊城,城区,四线城市
5267,F,72,60+,599,<=1000,威海,城区,三线城市
5268,M,63,60+,1068,1001-2000,萍乡,乡村,五线城市
5269,F,36,36-45,1999,1001-2000,红河哈尼族彝族自治州,unknown,四线城市
5270,M,35,26-35,1899,1001-2000,连云港,镇区,三线城市
5273,M,55,46-60,599,<=1000,成都,unknown,新一线城市
5274,F,39,36-45,1099,1001-2000,和田地区,乡村,五线城市
5276,F,20,19-25,1548,1001-2000,遵义,乡村,三线城市
5277,F,68,60+,899,<=1000,锦州,乡村,四线城市
5278,M,41,36-45,1999,1001-2000,连云港,镇区,三线城市
5279,M,76,60+,1399,1001-2000,庆阳,乡村,五线城市
5283,F,22,19-25,2699,2001-4000,合肥,unknown,二线城市
5284,F,62,60+,3498,2001-4000,重庆,城区,新一线城市
5286,M,57,46-60,649,<=1000,周口,unknown,四线城市
5287,M,33,26-35,1695,1001-2000,潍坊,镇区,三线城市
5288,F,43,36-45,2499,2001-4000,金华,unknown,二线城市
5289,M,51,46-60,2399,2001-4000,北京,unknown,一线城市
5291,F,24,19-25,1299,1001-2000,庆阳,乡村,五线城市
5292,M,40,36-45,3548,2001-4000,娄底,乡村,四线城市
5293,M,34,26-35,1068,1001-2000,通辽,镇区,五线城市
5298,F,36,36-45,1699,1001-2000,佛山,城区,二线城市
5299,F,34,26-35,2498,2001-4000,茂名,乡村,四线城市
5301,M,20,19-25,1299,1001-2000,日喀则,unknown,五线城市
5302,M,65,60+,1299,1001-2000,徐州,镇区,二线城市
5303,F,37,36-45,7999,7000+,榆林,城区,四线城市
5305,M,30,26-35,4488,4001-7000,烟台,乡村,二线城市
5306,M,77,60+,1499,1001-2000,临沂,乡村,三线城市
5308,M,37,36-45,1599,1001-2000,玉溪,城区,五线城市
5309,F,21,19-25,2099,2001-4000,重庆,unknown,新一线城市
5310,M,73,60+,599,<=1000,临沂,镇区,三线城市
5314,F,39,36-45,1299,1001-2000,白城,镇区,五线城市
5317,F,71,60+,1469,1001-2000,太原,unknown,二线城市
5318,M,30,26-35,1699,1001-2000,沧州,镇区,三线城市
5320,F,53,46-60,1529,1001-2000,唐山,乡村,三线城市
5322,M,50,46-60,1599,1001-2000,石家庄,unknown,二线城市
5323,M,35,26-35,4599,4001-7000,南京,城区,新一线城市
5324,M,29,26-35,5591,4001-7000,中山,镇区,二线城市
5325,F,40,36-45,999,<=1000,淮南,unknown,四线城市
5326,F,53,46-60,599,<=1000,包头,城区,三线城市
5327,M,66,60+,1599,1001-2000,海东,乡村,五线城市
5328,F,79,60+,1548,1001-2000,成都,城区,新一线城市
5329,M,49,46-60,2399,2001-4000,长春,unknown,二线城市
5330,F,40,36-45,1899,1001-2000,阳江,unknown,四线城市
5331,M,63,60+,788,<=1000,石家庄,unknown,二线城市
5332,M,39,36-45,2699,2001-4000,汕头,镇区,三线城市
5333,M,56,46-60,799,<=1000,长春,unknown,二线城市
5334,M,32,26-35,999,<=1000,菏泽,unknown,四线城市
5335,F,56,46-60,1379,1001-2000,武汉,城区,新一线城市
5336,F,54,46-60,1598,1001-2000,哈密,镇区,五线城市
5337,F,68,60+,999,<=1000,成都,unknown,新一线城市
5338,M,37,36-45,1129,1001-2000,葫芦岛,城区,五线城市
5340,M,54,46-60,1999,1001-2000,呼伦贝尔,乡村,五线城市
5341,F,49,46-60,2499,2001-4000,兰州,乡村,二线城市
5342,M,39,36-45,3199,2001-4000,东莞,镇区,新一线城市
5344,M,40,36-45,1548,1001-2000,松原,乡村,五线城市
5345,M,68,60+,918,<=1000,张家口,unknown,四线城市
5347,F,69,60+,1798,1001-2000,益阳,unknown,四线城市
5349,M,23,19-25,1548,1001-2000,广州,unknown,一线城市
5350,M,75,60+,1299,1001-2000,延安,镇区,五线城市
5352,M,35,26-35,999,<=1000,重庆,乡村,新一线城市
5353,M,53,46-60,899,<=1000,岳阳,unknown,三线城市
5354,F,39,36-45,1999,1001-2000,毕节,unknown,四线城市
5356,M,72,60+,1399,1001-2000,菏泽,镇区,四线城市
5357,M,34,26-35,3548,2001-4000,苏州,镇区,新一线城市
5358,F,79,60+,899,<=1000,佳木斯,unknown,四线城市
5361,M,53,46-60,568,<=1000,临夏回族自治州,镇区,五线城市
5362,M,22,19-25,2399,2001-4000,辽源,乡村,五线城市
5364,M,62,60+,1199,1001-2000,黔东南苗族侗族自治州,unknown,四线城市
5366,M,38,36-45,1099,1001-2000,三亚,unknown,三线城市
5367,M,76,60+,1399,1001-2000,滨州,unknown,四线城市
5368,M,31,26-35,999,<=1000,毕节,镇区,四线城市
5371,M,34,26-35,3799,2001-4000,台州,unknown,二线城市
5372,M,26,26-35,1999,1001-2000,普洱,乡村,五线城市
5373,F,37,36-45,4899,4001-7000,阜阳,unknown,三线城市
5374,F,77,60+,1298,1001-2000,广州,unknown,一线城市
5375,M,35,26-35,1099,1001-2000,定西,乡村,五线城市
5376,F,34,26-35,2699,2001-4000,延安,unknown,五线城市
5377,M,20,19-25,1099,1001-2000,陇南,城区,五线城市
5378,M,37,36-45,1499,1001-2000,菏泽,乡村,四线城市
5379,M,34,26-35,2399,2001-4000,黔东南苗族侗族自治州,城区,四线城市
5380,M,58,46-60,1398,1001-2000,贵港,乡村,五线城市
5385,F,69,60+,1799,1001-2000,长治,乡村,五线城市
5386,M,42,36-45,6499,4001-7000,温州,unknown,二线城市
5387,M,60,46-60,999,<=1000,兰州,乡村,二线城市
5388,F,22,19-25,1299,1001-2000,金华,镇区,二线城市
5391,M,76,60+,1068,1001-2000,秦皇岛,乡村,三线城市
5392,M,26,26-35,2399,2001-4000,七台河,城区,五线城市
5393,F,24,19-25,862,<=1000,连云港,乡村,三线城市
5394,M,65,60+,1398,1001-2000,济宁,乡村,三线城市
5395,F,39,36-45,1799,1001-2000,南京,城区,新一线城市
5396,M,35,26-35,1199,1001-2000,长沙,城区,新一线城市
5397,F,36,36-45,999,<=1000,巴音郭楞蒙古自治州,乡村,五线城市
5398,M,70,60+,799,<=1000,临汾,城区,四线城市
5399,F,40,36-45,1789,1001-2000,宜宾,城区,四线城市
5400,M,40,36-45,2799,2001-4000,泰安,乡村,三线城市
5402,F,43,36-45,1399,1001-2000,衡水,unknown,五线城市
5403,F,65,60+,2969,2001-4000,上海,unknown,一线城市
5404,M,72,60+,5999,4001-7000,呼和浩特,unknown,三线城市
5405,M,76,60+,1300,1001-2000,临沂,城区,三线城市
5406,F,22,19-25,1548,1001-2000,菏泽,乡村,四线城市
5407,M,75,60+,2699,2001-4000,重庆,城区,新一线城市
5408,M,63,60+,1498,1001-2000,宜宾,乡村,四线城市
5409,M,26,26-35,5999,4001-7000,重庆,城区,新一线城市
5411,F,73,60+,1199,1001-2000,七台河,乡村,五线城市
5412,M,53,46-60,849,<=1000,石家庄,乡村,二线城市
5413,M,77,60+,1398,1001-2000,淮南,乡村,四线城市
5414,M,63,60+,1798,1001-2000,廊坊,城区,三线城市
5415,M,36,36-45,1199,1001-2000,黔东南苗族侗族自治州,乡村,四线城市
5416,F,66,60+,1548,1001-2000,临沧,乡村,五线城市
5417,M,33,26-35,699,<=1000,东莞,城区,新一线城市
5418,M,66,60+,899,<=1000,太原,城区,二线城市
5419,F,37,36-45,899,<=1000,日照,乡村,四线城市
5420,M,31,26-35,2199,2001-4000,长春,乡村,二线城市
5421,M,33,26-35,899,<=1000,柳州,城区,三线城市
5422,F,34,26-35,4999,4001-7000,西安,unknown,新一线城市
5425,M,63,60+,3999,2001-4000,齐齐哈尔,unknown,四线城市
5426,M,50,46-60,1199,1001-2000,嘉兴,unknown,二线城市
5428,F,23,19-25,938,<=1000,德阳,乡村,四线城市
5430,F,49,46-60,2699,2001-4000,秦皇岛,城区,三线城市
5432,M,56,46-60,1400,1001-2000,聊城,乡村,四线城市
5433,M,29,26-35,4899,4001-7000,石家庄,城区,二线城市
5435,F,31,26-35,494,<=1000,承德,乡村,四线城市
5436,M,28,26-35,999,<=1000,昆明,unknown,新一线城市
5437,M,51,46-60,1999,1001-2000,德阳,城区,四线城市
5439,F,63,60+,1199,1001-2000,南阳,unknown,三线城市
5440,M,70,60+,899,<=1000,大连,unknown,二线城市
5442,M,34,26-35,1699,1001-2000,玉林,unknown,四线城市
5443,M,78,60+,1149,1001-2000,承德,乡村,四线城市
5445,M,28,26-35,2498,2001-4000,深圳,城区,一线城市
5446,M,22,19-25,2499,2001-4000,景德镇,镇区,四线城市
5448,M,31,26-35,1099,1001-2000,黔东南苗族侗族自治州,unknown,四线城市
5449,F,28,26-35,2699,2001-4000,临汾,unknown,四线城市
5450,M,47,46-60,688,<=1000,南宁,城区,二线城市
5453,M,34,26-35,7599,7000+,济南,城区,二线城市
5454,F,30,26-35,2699,2001-4000,天水,城区,五线城市
5456,M,23,19-25,2299,2001-4000,榆林,乡村,四线城市
5458,F,47,46-60,969,<=1000,贵港,unknown,五线城市
5459,M,57,46-60,1899,1001-2000,呼伦贝尔,unknown,五线城市
5460,M,77,60+,999,<=1000,青岛,乡村,新一线城市
5461,M,31,26-35,1199,1001-2000,绍兴,unknown,二线城市
5463,M,68,60+,999,<=1000,衡水,乡村,五线城市
5466,M,30,26-35,1150,1001-2000,信阳,unknown,三线城市
5467,F,26,26-35,3999,2001-4000,苏州,镇区,新一线城市
5469,M,38,36-45,1599,1001-2000,重庆,城区,新一线城市
5472,F,48,46-60,849,<=1000,徐州,unknown,二线城市
5473,M,76,60+,1999,1001-2000,宣城,unknown,四线城市
5478,M,42,36-45,1899,1001-2000,北京,城区,一线城市
5479,M,41,36-45,1759,1001-2000,黔西南布依族苗族自治州,城区,五线城市
5481,M,55,46-60,3498,2001-4000,绥化,unknown,四线城市
5482,F,72,60+,1998,1001-2000,呼和浩特,unknown,三线城市
5484,M,24,19-25,1980,1001-2000,沧州,镇区,三线城市
5485,F,74,60+,2032,2001-4000,保定,unknown,三线城市
5486,M,69,60+,999,<=1000,长春,乡村,二线城市
5487,M,59,46-60,688,<=1000,唐山,乡村,三线城市
5488,M,52,46-60,3299,2001-4000,西宁,unknown,四线城市
5489,M,67,60+,899,<=1000,赣州,unknown,三线城市
5490,M,34,26-35,1499,1001-2000,邯郸,城区,三线城市
5492,F,25,19-25,1580,1001-2000,永州,乡村,四线城市
5493,M,51,46-60,1398,1001-2000,兴安盟,unknown,五线城市
5494,M,35,26-35,1998,1001-2000,辽阳,乡村,五线城市
5495,F,36,36-45,3299,2001-4000,天津,乡村,新一线城市
5496,F,54,46-60,999,<=1000,银川,unknown,三线城市
5497,M,74,60+,999,<=1000,六盘水,unknown,四线城市
5498,F,57,46-60,1068,1001-2000,凉山彝族自治州,乡村,五线城市
5499,M,76,60+,3999,2001-4000,榆林,镇区,四线城市
5501,M,78,60+,1548,1001-2000,聊城,乡村,四线城市
5502,F,50,46-60,5599,4001-7000,四平,unknown,五线城市
5503,M,40,36-45,5999,4001-7000,长春,乡村,二线城市
5504,M,22,19-25,2499,2001-4000,宜春,乡村,四线城市
5505,F,68,60+,2098,2001-4000,济宁,乡村,三线城市
5507,F,40,36-45,1599,1001-2000,金昌,unknown,五线城市
5508,M,75,60+,1199,1001-2000,襄阳,unknown,三线城市
5509,M,68,60+,1398,1001-2000,吉林,镇区,三线城市
5511,M,39,36-45,2199,2001-4000,吉安,城区,四线城市
5512,F,31,26-35,1699,1001-2000,丽水,unknown,三线城市
5514,M,44,36-45,2699,2001-4000,昭通,乡村,五线城市
5515,F,32,26-35,2699,2001-4000,遵义,城区,三线城市
5517,M,28,26-35,1399,1001-2000,通辽,乡村,五线城市
5518,F,27,26-35,2288,2001-4000,玉溪,乡村,五线城市
5520,M,45,36-45,1599,1001-2000,东莞,unknown,新一线城市
5524,M,27,26-35,2999,2001-4000,广州,城区,一线城市
5525,F,34,26-35,585,<=1000,毕节,乡村,四线城市
5527,F,20,19-25,1449,1001-2000,泰安,unknown,三线城市
5528,F,75,60+,1099,1001-2000,邯郸,unknown,三线城市
5530,F,40,36-45,1798,1001-2000,曲靖,镇区,四线城市
5534,F,22,19-25,3548,2001-4000,三明,乡村,三线城市
5535,M,59,46-60,1299,1001-2000,防城港,镇区,五线城市
5536,F,21,19-25,1980,1001-2000,沧州,乡村,三线城市
5538,M,54,46-60,1598,1001-2000,衡水,镇区,五线城市
5539,F,72,60+,2699,2001-4000,常德,镇区,四线城市
5540,M,58,46-60,1199,1001-2000,大连,城区,二线城市
5541,M,73,60+,1399,1001-2000,克拉玛依,unknown,五线城市
5542,F,78,60+,3999,2001-4000,石家庄,城区,二线城市
5543,F,37,36-45,803,<=1000,临沂,乡村,三线城市
5544,M,37,36-45,1199,1001-2000,枣庄,unknown,四线城市
5545,M,28,26-35,999,<=1000,邵阳,unknown,四线城市
5546,F,33,26-35,3399,2001-4000,延边朝鲜族自治州,乡村,四线城市
5547,M,39,36-45,3298,2001-4000,咸宁,unknown,四线城市
5548,M,67,60+,599,<=1000,吕梁,乡村,五线城市
5549,M,23,19-25,1399,1001-2000,鞍山,乡村,三线城市
5551,F,21,19-25,1298,1001-2000,平顶山,乡村,四线城市
5553,M,34,26-35,1899,1001-2000,榆林,镇区,四线城市
5556,F,52,46-60,1198,1001-2000,长春,镇区,二线城市
5557,M,25,19-25,1599,1001-2000,黔东南苗族侗族自治州,unknown,四线城市
5558,M,39,36-45,1099,1001-2000,南宁,城区,二线城市
5559,M,36,36-45,3299,2001-4000,江门,乡村,三线城市
5560,F,26,26-35,1270,1001-2000,天水,乡村,五线城市
5563,M,29,26-35,1899,1001-2000,毕节,乡村,四线城市
5564,M,26,26-35,1898,1001-2000,天水,乡村,五线城市
5565,F,23,19-25,799,<=1000,邯郸,unknown,三线城市
5566,M,66,60+,1999,1001-2000,晋中,unknown,四线城市
5567,M,67,60+,1199,1001-2000,毕节,乡村,四线城市
5570,F,51,46-60,799,<=1000,铁岭,镇区,五线城市
5572,F,28,26-35,5999,4001-7000,三门峡,城区,五线城市
5574,M,77,60+,1999,1001-2000,武汉,unknown,新一线城市
5577,M,75,60+,2000,1001-2000,唐山,镇区,三线城市
5578,F,32,26-35,899,<=1000,昭通,乡村,五线城市
5579,F,51,46-60,799,<=1000,普洱,乡村,五线城市
5580,F,38,36-45,2699,2001-4000,马鞍山,unknown,三线城市
5581,F,31,26-35,848,<=1000,陇南,乡村,五线城市
5582,M,36,36-45,2499,2001-4000,怒江傈僳族自治州,unknown,五线城市
5583,M,37,36-45,3999,2001-4000,贵港,城区,五线城市
5587,F,24,19-25,1599,1001-2000,昭通,镇区,五线城市
5588,F,66,60+,1398,1001-2000,临沂,unknown,三线城市
5589,F,33,26-35,1099,1001-2000,枣庄,乡村,四线城市
5590,M,31,26-35,2399,2001-4000,成都,城区,新一线城市
5591,M,34,26-35,849,<=1000,汉中,unknown,五线城市
5592,M,24,19-25,400,<=1000,和田地区,乡村,五线城市
5594,F,20,19-25,2100,2001-4000,金华,镇区,二线城市
5595,M,35,26-35,2699,2001-4000,金华,乡村,二线城市
5597,M,46,46-60,738,<=1000,秦皇岛,镇区,三线城市
5599,M,61,60+,999,<=1000,凉山彝族自治州,unknown,五线城市
5601,F,55,46-60,999,<=1000,赤峰,unknown,四线城市
5602,F,73,60+,599,<=1000,赣州,乡村,三线城市
5603,M,51,46-60,3498,2001-4000,新乡,unknown,三线城市
5605,F,61,60+,1599,1001-2000,许昌,乡村,四线城市
5606,M,31,26-35,1699,1001-2000,贵港,unknown,五线城市
5607,M,75,60+,2699,2001-4000,梅州,乡村,三线城市
5610,M,37,36-45,3699,2001-4000,衡水,乡村,五线城市
5611,F,34,26-35,899,<=1000,沧州,城区,三线城市
5613,F,40,36-45,3999,2001-4000,海北藏族自治州,乡村,五线城市
5614,F,35,26-35,1068,1001-2000,和田地区,unknown,五线城市
5615,M,30,26-35,1998,1001-2000,荆州,unknown,三线城市
5617,M,21,19-25,649,<=1000,临沂,unknown,三线城市
5619,M,67,60+,759,<=1000,德州,乡村,四线城市
5621,M,69,60+,799,<=1000,呼和浩特,城区,三线城市
5622,F,23,19-25,899,<=1000,郴州,乡村,三线城市
5625,M,43,36-45,3999,2001-4000,天水,城区,五线城市
5626,M,65,60+,1598,1001-2000,崇左,乡村,五线城市
5627,M,63,60+,899,<=1000,甘南藏族自治州,乡村,五线城市
5628,M,27,26-35,1999,1001-2000,苏州,城区,新一线城市
5629,M,52,46-60,1199,1001-2000,东莞,城区,新一线城市
5631,M,30,26-35,1298,1001-2000,温州,unknown,二线城市
5632,F,64,60+,788,<=1000,平凉,unknown,五线城市
5634,F,25,19-25,839,<=1000,上海,城区,一线城市
5637,M,71,60+,599,<=1000,丽江,乡村,四线城市
5638,F,61,60+,1199,1001-2000,东营,unknown,四线城市
5639,F,36,36-45,1398,1001-2000,邯郸,乡村,三线城市
5640,M,22,19-25,1599,1001-2000,滨州,镇区,四线城市
5641,F,57,46-60,1198,1001-2000,邯郸,乡村,三线城市
5642,F,23,19-25,1049,1001-2000,漳州,unknown,三线城市
5645,M,43,36-45,1899,1001-2000,北屯,镇区,五线城市
5646,F,22,19-25,1299,1001-2000,和田地区,乡村,五线城市
5649,M,51,46-60,1599,1001-2000,锦州,unknown,四线城市
5650,F,79,60+,1199,1001-2000,台州,乡村,二线城市
5652,F,54,46-60,1398,1001-2000,鄂尔多斯,unknown,四线城市
5653,M,32,26-35,1580,1001-2000,秦皇岛,unknown,三线城市
5659,M,57,46-60,1899,1001-2000,绥化,unknown,四线城市
5660,M,73,60+,1399,1001-2000,温州,unknown,二线城市
5661,M,35,26-35,1499,1001-2000,贵阳,unknown,二线城市
5662,F,31,26-35,2199,2001-4000,郑州,unknown,新一线城市
5664,M,66,60+,1150,1001-2000,漳州,unknown,三线城市
5666,M,26,26-35,1398,1001-2000,郴州,unknown,三线城市
5667,F,50,46-60,1999,1001-2000,洛阳,乡村,三线城市
5668,F,72,60+,999,<=1000,武汉,镇区,新一线城市
5669,M,79,60+,1398,1001-2000,芜湖,unknown,三线城市
5671,F,40,36-45,2699,2001-4000,濮阳,乡村,五线城市
5672,M,21,19-25,3999,2001-4000,无锡,城区,二线城市
5673,F,37,36-45,2699,2001-4000,长沙,乡村,新一线城市
5674,F,51,46-60,1098,1001-2000,大理白族自治州,乡村,四线城市
5675,M,24,19-25,3799,2001-4000,广州,城区,一线城市
5676,F,34,26-35,1498,1001-2000,沈阳,城区,新一线城市
5678,F,39,36-45,1699,1001-2000,成都,城区,新一线城市
5682,M,29,26-35,1798,1001-2000,阿克苏地区,乡村,五线城市
5683,F,49,46-60,1688,1001-2000,德阳,城区,四线城市
5684,M,37,36-45,1699,1001-2000,杭州,城区,新一线城市
5688,M,57,46-60,2499,2001-4000,南昌,城区,二线城市
5689,M,71,60+,1999,1001-2000,钦州,镇区,五线城市
5690,F,55,46-60,1099,1001-2000,毕节,乡村,四线城市
5691,F,49,46-60,949,<=1000,青岛,unknown,新一线城市
5692,M,62,60+,1798,1001-2000,渭南,乡村,四线城市
5693,M,44,36-45,1299,1001-2000,临沂,乡村,三线城市
5694,M,62,60+,700,<=1000,滨州,unknown,四线城市
5696,M,36,36-45,1999,1001-2000,济宁,unknown,三线城市
5697,M,73,60+,2788,2001-4000,白城,城区,五线城市
5701,F,76,60+,1199,1001-2000,宜昌,乡村,三线城市
5702,F,58,46-60,1398,1001-2000,枣庄,unknown,四线城市
5703,F,31,26-35,1199,1001-2000,韶关,镇区,四线城市
5705,M,25,19-25,1599,1001-2000,台州,城区,二线城市
5707,M,37,36-45,1398,1001-2000,亳州,unknown,五线城市
5708,M,79,60+,1199,1001-2000,沧州,unknown,三线城市
5709,M,31,26-35,2699,2001-4000,玉林,unknown,四线城市
5710,F,53,46-60,1599,1001-2000,哈尔滨,unknown,二线城市
5713,F,44,36-45,2699,2001-4000,成都,unknown,新一线城市
5714,M,28,26-35,2699,2001-4000,东莞,镇区,新一线城市
5717,F,29,26-35,1899,1001-2000,宜宾,乡村,四线城市
5719,M,33,26-35,849,<=1000,徐州,unknown,二线城市
5720,M,29,26-35,1899,1001-2000,北京,城区,一线城市
5722,F,65,60+,1789,1001-2000,济宁,乡村,三线城市
5727,F,50,46-60,2100,2001-4000,淄博,城区,三线城市
5728,M,39,36-45,1129,1001-2000,鞍山,乡村,三线城市
5729,M,76,60+,1399,1001-2000,青岛,乡村,新一线城市
5732,M,22,19-25,3996,2001-4000,南宁,乡村,二线城市
5733,M,65,60+,1139,1001-2000,儋州,unknown,五线城市
5734,F,30,26-35,3999,2001-4000,沈阳,城区,新一线城市
