pid,author_id,category_id,category_level,parent_id,root_id,root_name_cn,root_name_en,duration,author_fans_count,title,tag_name
6105,408970888,39,1,39,39,影视和短剧, films and short plays,300.666,4031059,《石头情缘》,天生我有戏|情感
7722,610343296,39,1,39,39,影视和短剧, films and short plays,232.383,4019875,跪求前妻原谅,短剧有好货|夫妻|暖心正能量
9117,2364745966,39,1,39,39,影视和短剧, films and short plays,210.066,1294384,三生石下冷战,正能量短剧|追剧一夏|情感剧情
9520,2364745966,39,1,39,39,影视和短剧, films and short plays,442.233,1294018,为你心动,正能量短剧|追剧一夏|情感剧情
11002,1014643842,4,1,4,4,美妆, beauty,75.941,842936,让我嫁给别人,邯郸第一长发女养发
32720,2237562732,34,1,34,34,随手拍, random shot,9.383,14091,新疆加油乌鲁木齐加油,新疆加油|乌鲁木齐加油|正能量
33787,1087453341,9,1,9,9,搞笑, funny,80.233,179561,要生了,农村搞笑段子
65562,2899790810,19,1,19,19,情感, emotion,310.366,8652,父母之恩,养育之恩|正能量专递|百事孝为先
71411,172227489,11,1,11,11,生活, life,12.466,11453,实际上···,情侣日常|沙雕男友的可爱日常
7789,619990674,4,1,4,4,美妆, beauty,96.25,1579600,早上:三不要女不易老,面膜|胶原蛋白|护肤
8922,931537144,7,1,7,7,运动, movement,6.332999999999999,740763,来和我一起锻炼腿部滑膜关节半月腿部无力,腿部训练|居家锻炼
10534,2084742679,16,1,16,16,健康, healthy,45.6,449617,身上长结节,健康科普在快手|寻找快手科普达人|健康热点直通车
10809,544350737,4,1,4,4,美妆, beauty,15.066,21918,全脸紧致,热门|提拉紧致|面部按摩手法
34926,1959800211,39,1,39,39,影视和短剧, films and short plays,308.56,52670,五奶奶床底下挖地道打算带四奶奶一起逃跑,快手热点儿|影视剪辑|超级好看的电视剧
39421,1546554706,16,1,16,16,健康, healthy,112.333,3175572,动动舌头预防脑梗和冠心病,健康热点直通车|处暑时节|冠心病脑梗
62718,375587644,4,1,4,4,美妆, beauty,22.033,208088,玻尿酸护手精华液玻尿酸护手精华液,小小喵|护手|玻尿酸护手精华液
67325,1656522254,19,1,19,19,情感, emotion,172.774,31082,教你如何接吻让男人对你欲罢不能,情感|男女情感|对口型
98514,2575326534,12,1,12,12,美食, gourmet,21.2,211821,红糖姜枣茶,女人|红糖姜枣茶|好好爱自己
98986,2675831738,19,1,19,19,情感, emotion,244.433,11161,对爱人没兴趣了可以爱别人吗,快影情感电台|女性成长|情感
8875,2416196667,38,1,38,38,读书, reading,26.3,465093,你我暮年闲坐庭院,古风|诗词
11041,2194426130,39,1,39,39,影视和短剧, films and short plays,82.18,485575,可怜的公主,快手星芒短剧|七生七世彼岸花|追剧一夏
13083,2082799536,25,1,25,25,亲子, parent-child,61.2,105849,偷偷回来看老婆在吃什么,母婴|爸爸带娃|亲子
30544,1634630725,6,1,6,6,明星娱乐, Star Entertainment,11.244000000000002,2086056,东方青苍你赢麻了,捕娱计划
33788,2623900397,9,1,9,9,搞笑, funny,84.96600000000001,267738,家嘛嘞,小凯社会人
34136,2955419414,25,1,25,25,亲子, parent-child,45.833,8812,爸爸满月后第一次见到儿子(二),老爸带娃|宝宝成长记|满月
36512,539404402,25,1,25,25,亲子, parent-child,24.966,74068,这孩子又疯了,这孩子没救了
40398,5464815,39,1,39,39,影视和短剧, films and short plays,54.0,2686585,让男友扮成月尊大人,情侣|苍兰诀
40475,2675310494,6,1,6,6,明星娱乐, Star Entertainment,17.533,8995,宁愿s也不肯双膝跪地这大概就是这位战士最后的倔强他坚硬的盔甲下藏着一颗宁死不屈的心,斗罗大陆|禧秦团队|小瑜的专属话题
61797,2979114794,15,1,15,15,才艺, talent,42.8,106460,砸金砖,挑战|测评|金箔纸
63613,1629140272,14,1,14,14,教育, education,37.9,2690885,各种皮用英语怎么说?,英语|恩恩姥姥
63920,2596463906,1,1,1,1,舞蹈, dance,18.333,30290,风情吉特巴,复古风格|风情吉特巴|完美身材
93521,2931531802,6,1,6,6,明星娱乐, Star Entertainment,10.033,536,你未来的另一半姓1什么结黎小兰花苍兰诀梦幻联动,女团舞挑战|虞书欣|苍兰诀
10194,371452858,39,1,39,39,影视和短剧, films and short plays,70.583,2052,最後底綫,情感
11861,1362607087,39,1,39,39,影视和短剧, films and short plays,55.54,1410150,孩子是赐予我的礼物更是我的责任和义务,周末剧场|短剧MCN影响力大赛|天生我有戏
36003,1308332569,25,1,25,25,亲子, parent-child,10.483,24684,纸尿裤总侧漏这样穿不侧漏才怪,育儿经验分享|母婴待产包必备|尿不湿
40103,2351941844,25,1,25,25,亲子, parent-child,9.833,21921,宝宝洗澡浴架,洗澡神器|母婴好物|宝宝洗澡
61961,2180944274,2,1,2,2,音乐, music,229.866,159414,下马酒之歌演唱:齐峰制作:鸿雁,感谢快手粉条我要上热门|快手光合计划|感谢快手创作者中心助推上热
64796,1440052084,25,1,25,25,亲子, parent-child,29.666,541507,新生儿尿布正确叠法,宝宝尿布|育儿知识分享|育儿正能量分享
98632,2963055494,1,1,1,1,舞蹈, dance,39.366,6542,《次真拉姆》,快手上热点|爱舞蹈爱生活|户外舞蹈
9375,2193993956,19,1,19,19,情感, emotion,13.4,45319,这是我自己选的台湾老公,夫妻日常|嫁给爱情|远嫁
66220,2364509119,11,1,11,11,生活, life,8.9,6712,好岗位不能在等了,精选|同城|电子厂
64603,2384366841,11,1,11,11,生活, life,71.866,196273,老挝·是一个女多男少的国家,老挝|老挝农村生活在老挝|老挝美女
48,465354480,9,1,9,9,搞笑, funny,47.966,24832,挑战梳路人头发8,街头|挑战|老外真会玩
103,2737884362,9,1,9,9,搞笑, funny,137.6,282251,一个比一个牛哈哈来看看我的群员都是怎么损我的,暮韵阁|沙雕好友视频大赛|小丑是我自己|快手热度
276,435099101,27,1,27,27,高新数码, Advanced digital,110.583,162281,网瘾少年的日常生活居然那么宠粉,网瘾少年的日常生活
2232,2350346061,19,1,19,19,情感, emotion,23.5,1550996,暗恋的终止瞬间,内容过于真实|暗恋结束
2668,1673962832,11,1,11,11,生活, life,61.466,529092,你们的女朋友也这样吗?,搞笑|快手情侣日常|这是一个悲伤的故事
5767,2251900367,3,1,3,3,游戏,game,9.483,374405,这个软件绝绝子真实有效,赚钱游戏|快手小游戏|成语
6047,67949066,25,1,25,25,亲子, parent-child,8.6,2982,20岁的宝妈.,45天|第一次遛娃
9894,1890435810,20,1,20,20,二次元, quadratic,47.966,22003,我是大街上拒绝搭讪后而被打到头破血流的女生,降临的素材|祈鱼的素材
11372,1504074480,15,1,15,15,才艺, talent,21.406,116400,自制玫瑰戒指超级简单,手工教程|自制口罩情侣戒指|教程博主
35629,2133378221,20,1,20,20,二次元, quadratic,14.733,7277,#真实事件我哥的手机,真实事件|我更新了快夸我|DyAo_奶酪
35675,1087158406,3,1,3,3,游戏,game,56.1,3444525,当人机自律起来有多可怕,和平精英
36964,1629876298,3,1,3,3,游戏,game,166.583,734128,[全部]请让我理智.(扁鹊):我最看不起偷塔,王者荣耀|偷塔
37897,1179539875,7,1,7,7,运动, movement,5.2,1551,儿子非要玩滑板我也不不安全的也罢为了儿子把,瘫痪|脑瘫|小脑萎缩
38153,755302710,17,1,17,17,动物, animals,273.733,354267,今天去狗市找一只,宠物市场|阿拉斯加犬|阿拉斯加
39329,1984602696,19,1,19,19,情感, emotion,49.183,7516,恋爱时的注意事项.,刘浩存|我没事我很好|fyp
40483,1399194007,20,1,20,20,二次元, quadratic,11.1,79546,手机壳挡脸,手机壳挡脸|原创
46674,2912240316,11,1,11,11,生活, life,9.833,250836,这这这,情侣日常|氛围感|这是干啥呢
62132,948215827,3,1,3,3,游戏,game,75.21600000000001,4784978,事情是这样的,貂蝉
64863,2698744560,3,1,3,3,游戏,game,134.63299999999998,220400,和男人打游戏被对象抓包,翻拍|Cloud俱乐部
67056,2394395875,11,1,11,11,生活, life,41.5,378706,麻烦这学期对我残忍一点,校园视频新星计划|今日份学习动力|学习励志视频
67513,2061622285,34,1,34,34,随手拍, random shot,11.8,5938,随机女头/.,优质女头像
71246,239867758,3,1,3,3,游戏,game,51.633,100809,这八宝粥贼好喝,游可爱嗨创计划|综合游戏会场|游戏凡星计划
72230,1749222538,16,1,16,16,健康, healthy,16.933,184240,0.01mm的套套真的安全吗?,男性健康在快手
98741,2032591623,11,1,11,11,生活, life,59.716,24483,当我们俩都不想洗碗,搞笑|内容过于真实|情侣日常
100366,2857928667,20,1,20,20,二次元, quadratic,11.3,735,把手放上去,火影忍者
126433,2299060537,26,1,26,26,摄影, photography,8.133,216313,宝宝要是你觉得腻了,手机摄影|情感|文案
965,1183668681,15,1,15,15,才艺, talent,45.216,1452545,老师傅切割技巧,技巧|角度|手工制作
3435,2597458523,19,1,19,19,情感, emotion,121.066,40939,搞破鞋的女人会悔恨忠生,女人|正能量|道德
4117,411358953,25,1,25,25,亲子, parent-child,111.966,54037,儿子考上了清华,父母教育|育儿|家庭教育
8680,213628210,19,1,19,19,情感, emotion,115.666,59528,为什么很多女人愿意选择比自己年长男人,家庭婚姻情感|男人女人情感|情感励志正能量
2004,1522906245,39,1,39,39,影视和短剧, films and short plays,61.766000000000005,951175,高考查分的不同类型,校园|高考成绩
3236,1502678358,3,1,3,3,游戏,game,37.933,1847,有人说无情矿工什么都能挖,我的世界无情小矿工
3243,2809149681,9,1,9,9,搞笑, funny,788.166,116152,隔着屏幕都觉得尴尬,搞笑瞬间|人类迷惑行为大赏|2022光合创作者大会|搞笑视频
5093,2747905310,39,1,39,39,影视和短剧, films and short plays,13.45,325882,来自自己人的肯定,娱你星动计划第一期|我在快手追综
5675,1209107020,9,1,9,9,搞笑, funny,27.76,2230335,梗科普、我的狗踩到一只蜜蜂,快手助我上热门|我的狗踩到了一只蜜蜂
8272,18197426,3,1,3,3,游戏,game,15.833,69562,元歌千里回城这一幕谁还记得,王者荣耀|王者荣耀老版本
8722,2320712844,9,1,9,9,搞笑, funny,15.0,19823,搞笑视频《汇报》,爆笑视频|搞笑|搞笑视频
10535,34115187,9,1,9,9,搞笑, funny,29.0,143504,搞笑视频《超市白给》,搞笑视频|搞笑|红眼特效
33556,1368206618,3,1,3,3,游戏,game,116.866,93345,鲁班:我也会放电了!!,王者|王者鲁班|王者越南服
37764,2434623958,20,1,20,20,二次元, quadratic,135.12,1347211,算出强哥砍了多少棵树,熊出没|光头强|夏日暴击
37956,2902985153,3,1,3,3,游戏,game,195.833,8819,王者意想不到操作,王者神操作
38455,509828468,6,1,6,6,明星娱乐, Star Entertainment,45.466,4741490,为什么做核酸的排队那么长,外国人在中国|明星夏日图鉴
38901,2358373402,39,1,39,39,影视和短剧, films and short plays,47.86600000000001,1324355,假如一天有8760个小时,纯属娱乐请勿模仿|2020光合创作者大会|一人分饰多角
61219,1682368176,12,1,12,12,美食, gourmet,106.633,83552,高压锅爆米花味道不错,爆米花|街头小吃|民间传统手艺
61845,2962527791,9,1,9,9,搞笑, funny,36.0,78260,看好了搞笑配音,搞笑配音|加油季
62415,1486116367,9,1,9,9,搞笑, funny,25.766,665190,做饭鬼才,人间真实在快手|做饭鬼才|笑点不打烊计划
63194,1130613255,3,1,3,3,游戏,game,256.25,121403,小黄裤战队,小黄裤战队
63227,2851530684,29,1,29,29,科学, Science,62.733,24528,实际上有种兔子可以长到这么大,涨知识|动物科普|光合计划
63477,2910231061,3,1,3,3,游戏,game,82.833,8240,地铁惊现满屋子金条,PUBG国际服|刺激战场国际服地铁逃生|地铁逃生
66136,2096125502,39,1,39,39,影视和短剧, films and short plays,56.066,697566,如果你知道魔术背后的真相你还会看这个魔术吗,快手影视高热计划|快手放映室|魔术
66413,193745481,3,1,3,3,游戏,game,12.0,816276,我要这大招有何用?,荣耀萤火新星训练营|游可爱嗨创计划|游戏凡星计划
66956,2135995495,2,1,2,2,音乐, music,96.2,1008170,魔力红乐队,音乐|我在快手整活
86022,455992289,3,1,3,3,游戏,game,11.298,95048,这剑拿来干嘛的呢?,王者荣耀花木兰
98582,2358620924,3,1,3,3,游戏,game,187.416,8377,大司马吃鸡,吃鸡|大司马|新游作者团
100863,1071009590,9,1,9,9,搞笑, funny,13.233,4208358,消防员被子里的小秘密,你不知道的消防冷知识
8236,2556895917,20,1,20,20,二次元, quadratic,12.416,2660096,大家好我是网红啊,罪与爱|熊出没|寻找快手最宠粉博主|夏日暴击
9778,1792059529,13,1,13,13,三农, agriculture,6.766,146504,网友:这一铲,三农快成长|农业|三农
12199,2840535015,3,1,3,3,游戏,game,73.9,4991,古代人吃什么,王者荣耀
34480,1214154467,9,1,9,9,搞笑, funny,20.16,596824,狗:我承认刚才有点大声,娱你星动计划第一期
38083,1899142942,7,1,7,7,运动, movement,11.366,411881,散打六大腿法,一招制敌|搏击|格斗
38278,2018237837,3,1,3,3,游戏,game,165.333,11161,抉择人生,小说推文|抉择人生
46851,220672385,30,1,30,30,法律, legal,59.5,829650,刑法第二十条:正当防卫,正当防卫|公益快普法
61548,923834263,2,1,2,2,音乐, music,13.513,155500,全球1000首精选音乐推荐,英文歌|英文神曲|欧美音乐
62253,2857395139,2,1,2,2,音乐, music,24.733,97075,《万物生》演唱:陈晓竹,2022光合创作者大会|我在快手整活|秋天的第一首歌
98123,1828153539,9,1,9,9,搞笑, funny,7.8,1421182,低情商坐车拉肚子怎么办,天生我有戏|追剧一夏
98803,1398778006,28,1,28,28,资讯, information,15.366,2961470,请专业人员为学生表演,大学课堂|传统文化
99801,1845717821,3,1,3,3,游戏,game,56.133,688383,象棋开局招法暴露你的性格,JJ象棋|象棋
100371,5213232,1,1,1,1,舞蹈, dance,9.3,707905,浅跳一下,美丽坏女人|叮叮当当舞
100479,1754134802,3,1,3,3,游戏,game,49.966,44268,《模仿效应》,上精选|艾特你想艾特的人|快手创作者服务中心
140015,318491199,1,1,1,1,舞蹈, dance,15.033,3965371,两只老虎爱跳舞,两只老虎爱跳舞|奶盐猫咪|艾特你想艾特的人
65290,2955610730,22,1,22,22,财经, Finance,15.081,129752,工厂保安65岁以内月综合6500独立保安室,大龄工|快手快招工|保安
34062,1877160033,39,1,39,39,影视和短剧, films and short plays,127.466,1020,送餐小妹被瞧不起最后结局太给力了,我在快手追好剧|快手放映厅
99385,2188567788,3,1,3,3,游戏,game,79.833,30460,底牌:门15,JJ斗地主
6893,322900704,19,1,19,19,情感, emotion,551.466,185217,今天讲个男人好色的小故事,磁力聚星|今天拍点儿啥|集结吧光合创作者
33832,490355548,1,1,1,1,舞蹈, dance,17.862000000000002,21382,美酒加咖啡多多,交谊舞|集结吧光合创作者
34276,2174646069,1,1,1,1,舞蹈, dance,12.6,6340,交谊舞中四16步《花楼恋歌》,快手正能量|陪着孩子们是我最快乐的事|花楼恋歌中四步
34717,702862635,19,1,19,19,情感, emotion,35.6,27531,女人说我胖了你怎么回?,男人女人|情感
39821,1138262396,15,1,15,15,才艺, talent,523.466,33153,河南豫剧朝阳沟下山原唱:魏云,夏日暴击|2022光合创作者大会|豫剧
65295,2809773208,29,1,29,29,科学, Science,233.366,33355,不要乱吃,寻找快手科普达人|快手粉条|科普
71680,2581099743,19,1,19,19,情感, emotion,246.55,255096,东西十不借借了家准败,人生感悟|了解人心人性少走弯路|正能量
107814,2963405295,30,1,30,30,法律, legal,15.133,665,离婚新规定出来了有四样东西归男方所有,视频内容仅供参考|民政局|户口
145739,2681526422,13,1,13,13,三农, agriculture,21.266,6248,君子兰如何砍头变群兰,分享养花经验|君子兰|花卉绿植
4218,1967122525,6,1,6,6,明星娱乐, Star Entertainment,10.433,1576,《完美融入》,sooyaaaa_JIS|jisoo|BLACKPINK
5169,2592687051,3,1,3,3,游戏,game,10.966,274787,#到底为什么她的脚怎么了,迷你世界双鱼|迷你世界
8516,10020604,4,1,4,4,美妆, beauty,9.0,1959319,夏娃莱尔仿妆2.0,徐睿知仿妆|韩剧夏娃
32464,2831709777,2,1,2,2,音乐, music,19.2,41672,《野狼Disco》,野狼disco
35441,2333441648,25,1,25,25,亲子, parent-child,103.866,1428717,心疼妹妹,家有萌娃|家庭教育
39982,1963053094,5,1,5,5,穿搭, wear it,102.966,2165,假如,穿搭|加油季
62102,2018066980,26,1,26,26,摄影, photography,30.633000000000003,317184,1.添加片段,BLACKPINK|videostar
65014,1582108068,20,1,20,20,二次元, quadratic,9.133,2003,我姓邝,触漫|芽草精灵|原创
67660,2034753315,12,1,12,12,美食, gourmet,125.083,310730,专属打包视频,软糖|网红糖果|水果糖
97734,2178434249,2,1,2,2,音乐, music,181.95,98649,《放肆爱》,艾特你想艾特的人|快手弹幕|rap
99071,2637368302,6,1,6,6,明星娱乐, Star Entertainment,24.966,113810,都没这么整齐,嗨翻全场|于贞放肆爱|当年早读都没这么整齐
