antecedent,consequent,support_count,support,confidence,lift
tag=全网挑战最实在,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=快手616实在购物节,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=致敬经典怀旧金曲,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
gender=M & tag=快手暴汗健身房,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
city_level=四线城市 & tag=儿童,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=追剧一夏 & tag=集结吧光合创作者,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
age_group=46-60 & tag=教育,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=创业 & tag=思维,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=快招工 & theme=11,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=台风 & theme=28,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
age_group=46-60 & tag=宝妈,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=全网挑战最实在 & tag=实在人实在货实在价,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=全网挑战最实在 & tag=快手616实在购物节,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=全网挑战最实在 & theme=13,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=实在人实在货实在价 & tag=快手616实在购物节,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=快手616实在购物节 & theme=13,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
age_group=46-60 & tag=胖胖胖无名,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
city_level=二线城市 & tag=人类幼崽有多可爱,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
tag=日本 & theme=11,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
city_level=一线城市 & theme=20,behavior=effective_view,28,0.00027534664175435147,0.7368421052631579,1.017925196090348
age_group=19-25 & theme=3,behavior=effective_view,932,0.00916510964696627,0.7367588932806324,1.0178102412404226
age_group=46-60 & theme=25,behavior=effective_view,722,0.007100009833808634,0.736734693877551,1.0177768104932503
tag=家庭婚姻情感,behavior=effective_view,316,0.0031074835283705377,0.7365967365967366,1.0175862266610807
age_group=46-60 & tag=科普,behavior=effective_view,109,0.001071885141115154,0.7364864864864865,1.0174339194513085
age_group=36-45 & tag=快手创作者服务中心,behavior=effective_view,95,0.0009342118202379781,0.7364341085271318,1.017361560876566
city_level=三线城市 & tag=科普,behavior=effective_view,95,0.0009342118202379781,0.7364341085271318,1.017361560876566
age_group=36-45 & tag=热门,behavior=effective_view,95,0.0009342118202379781,0.7364341085271318,1.017361560876566
age_group=26-35 & gender=F,behavior=effective_view,5971,0.05871767135411545,0.7364331524420326,1.0173602400737711
age_group=60+ & city_level=四线城市,behavior=effective_view,4992,0.04909037270134723,0.7363917982003245,1.0173031104332426
tag=看一遍笑一遍 & theme=9,behavior=effective_view,81,0.0007965384993608024,0.7363636363636363,1.0172642057032764
tag=影视剪辑,behavior=effective_view,536,0.005270921427869013,0.7362637362637363,1.0171261967213605
city_level=二线城市 & theme=11,behavior=effective_view,748,0.007355688858294818,0.7362204724409449,1.0170664290520266
age_group=46-60 & tag=朝阳1号高端轮胎新标杆,behavior=effective_view,53,0.000521191857606451,0.7361111111111112,1.0169153496656553
gender=M & tag=奥特曼,behavior=effective_view,53,0.000521191857606451,0.7361111111111112,1.0169153496656553
city_level=三线城市 & tag=笑疯了老铁,behavior=effective_view,53,0.000521191857606451,0.7361111111111112,1.0169153496656553
gender=M & tag=跟着快手学做菜,behavior=effective_view,53,0.000521191857606451,0.7361111111111112,1.0169153496656553
gender=M & theme=19,behavior=effective_view,1665,0.01637329137574983,0.7360742705570292,1.016864455548761
city_level=三线城市 & theme=14,behavior=effective_view,92,0.0009047103943357263,0.736,1.016761853009102
tag=快手影视新热计划 & theme=39,behavior=effective_view,599,0.005890451371816305,0.7358722358722358,1.0165853507111486
age_group=46-60 & theme=7,behavior=effective_view,468,0.004602222440751303,0.7358490566037735,1.016553329249256
gender=M & tag=搞笑段子,behavior=effective_view,117,0.0011505556101878258,0.7358490566037735,1.016553329249256
tag=集结吧光合创作者 & theme=3,behavior=effective_view,78,0.0007670370734585505,0.7358490566037735,1.016553329249256
tag=加油季 & theme=39,behavior=effective_view,78,0.0007670370734585505,0.7358490566037735,1.016553329249256
tag=每天一个用车知识,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
tag=上学时代的我们,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
tag=解说,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
city_level=新一线城市 & tag=我是爆款王,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
tag=每天一个用车知识 & theme=18,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
tag=快手情感剧场 & tag=百亿剧好看计划,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
gender=M & tag=工厂管理,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
age_group=26-35 & tag=爱情,behavior=effective_view,39,0.00038351853672927524,0.7358490566037735,1.016553329249256
theme=30,behavior=effective_view,479,0.004710394335726227,0.7357910906298003,1.0164732510004673
age_group=36-45 & tag=快手放映室,behavior=effective_view,206,0.0020257645786213,0.7357142857142858,1.016367147320822
age_group=46-60 & theme=3,behavior=effective_view,501,0.0049267381256760745,0.73568281938326,1.016323677531364
gender=F & tag=影视解说,behavior=effective_view,192,0.0018880912577441244,0.735632183908046,1.016253726146029
tag=认知,behavior=effective_view,64,0.0006293637525813748,0.735632183908046,1.016253726146029
city_level=二线城市 & tag=我在快手追好剧,behavior=effective_view,473,0.0046513914839217225,0.7356143079315708,1.016229031022435
gender=M & tag=打工人,behavior=effective_view,89,0.0008752089684334743,0.7355371900826446,1.016122495034698
age_group=60+ & tag=快手热点,behavior=effective_view,203,0.001996263152719048,0.7355072463768116,1.0160811287061264
city_level=三线城市 & theme=15,behavior=effective_view,517,0.005084079063821418,0.7354196301564723,1.0159600895341891
tag=传递正能量 & theme=28,behavior=effective_view,100,0.000983380863408398,0.7352941176470589,1.015786697779234
gender=F & tag=今天拍点啥,behavior=effective_view,50,0.000491690431704199,0.7352941176470589,1.015786697779234
age_group=46-60 & tag=快手情侣日常,behavior=effective_view,50,0.000491690431704199,0.7352941176470589,1.015786697779234
tag=快手新光合计划,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=和平精英科学之轮,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=香肠派对,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=逃不过相忘江湖之间,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
age_group=60+ & tag=打击拐卖,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
age_group=60+ & tag=邪不压正,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=思维 & tag=生意,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=和平精英科学之轮 & theme=3,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
age_group=46-60 & tag=见义勇为,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
age_group=60+ & tag=快手美食,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
age_group=46-60 & tag=快手美食家,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=人间真实在快手 & theme=12,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=巴基斯坦 & theme=11,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
city_level=四线城市 & tag=动画,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
city_level=四线城市 & tag=农村搞笑段子,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=Vlog日常 & tag=闺蜜,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=爱国拥军传递正能量 & theme=35,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
city_level=二线城市 & tag=寻找1000位科普达人,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
gender=M & tag=单机游戏,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=快手娱乐星熠计划第七期 & tag=快手放映室,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
gender=F & tag=艾特TA分享快乐,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
city_level=一线城市 & tag=搞笑配音,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
city_level=四线城市 & tag=社会百态,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
age_group=19-25 & tag=快手鉴片官,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=集结吧光合创作者 & theme=30,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
tag=逃不过相忘江湖之间 & theme=39,behavior=effective_view,25,0.0002458452158520995,0.7352941176470589,1.015786697779234
age_group=19-25 & theme=28,behavior=effective_view,258,0.002537122627593667,0.7350427350427351,1.0154394202757198
age_group=60+ & theme=14,behavior=effective_view,86,0.0008457075425312223,0.7350427350427351,1.0154394202757198
gender=F & tag=人类幼崽有多可爱,behavior=effective_view,97,0.0009538794375061461,0.7348484848484849,1.0151710694775495
city_level=三线城市 & tag=2022光合创作者大会,behavior=effective_view,399,0.003923689644999508,0.7348066298342542,1.01511324803485
tag=王者荣耀 & theme=3,behavior=effective_view,338,0.0033238273183203854,0.7347826086956522,1.0150800635546917
city_level=三线城市 & tag=记录生活,behavior=effective_view,108,0.0010620513324810699,0.7346938775510204,1.0149574841483937
tag=新光合计划 & tag=艾特你想艾特的人,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
age_group=46-60 & tag=百善孝为先,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
age_group=60+ & tag=原创作品,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
city_level=三线城市 & tag=剧星大赛,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
gender=M & tag=2022新光合计划,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
tag=真人真事传递正能量 & tag=真人真事爱心传递,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
gender=F & tag=人类幼崽成长记,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
tag=小说推荐 & tag=每日推文,behavior=effective_view,36,0.0003540171108270233,0.7346938775510204,1.0149574841483937
city_level=三线城市 & tag=传递正能量,behavior=effective_view,155,0.001524240338283017,0.7345971563981043,1.0148238667860783
age_group=46-60 & theme=35,behavior=effective_view,155,0.001524240338283017,0.7345971563981043,1.0148238667860783
age_group=60+ & gender=M,behavior=effective_view,12303,0.12098534762513521,0.7345951755433484,1.014821130294839
city_level=五线城市 & tag=内容过于真实,behavior=effective_view,119,0.0011702232274559937,0.7345679012345679,1.0147834516579706
city_level=三线城市 & tag=创作灵感,behavior=effective_view,119,0.0011702232274559937,0.7345679012345679,1.0147834516579706
tag=看一遍笑一遍,behavior=effective_view,83,0.0008162061166289704,0.7345132743362832,1.0147079862417694
tag=快手短剧MCN影响力大赛 & theme=39,behavior=effective_view,83,0.0008162061166289704,0.7345132743362832,1.0147079862417694
gender=M & tag=汽车,behavior=effective_view,130,0.0012783951224309175,0.7344632768361582,1.0146389161998224
tag=快手剧好看,behavior=effective_view,47,0.0004621890058019471,0.734375,1.0145169644070098
tag=快手剧好看 & theme=39,behavior=effective_view,47,0.0004621890058019471,0.734375,1.0145169644070098
city_level=新一线城市 & theme=7,behavior=effective_view,210,0.0020650998131576358,0.7342657342657343,1.014366017083039
age_group=19-25 & theme=17,behavior=effective_view,268,0.0026354607139345066,0.7342465753424657,1.0143395496070553
city_level=四线城市 & tag=音乐,behavior=effective_view,116,0.0011407218015537417,0.7341772151898734,1.0142437306433667
city_level=新一线城市 & tag=传递正能量,behavior=effective_view,58,0.0005703609007768709,0.7341772151898734,1.0142437306433667
tag=新光合计划 & theme=25,behavior=effective_view,58,0.0005703609007768709,0.7341772151898734,1.0142437306433667
city_level=四线城市 & theme=25,behavior=effective_view,765,0.007522863605074245,0.7341650671785028,1.0142269485312043
